NAME,OBSID,RA,DEC,START_TIME,PROCESSING_DATE,XRT_EXPOSURE,UVOT_EXPOSURE,BAT_EXPOSURE,ARCHIVE_DATE,AF_INSAA,AF_INSLEW,AF_ONSOURCE,AF_TOTAL,ATT_FLAG,BAT_EXPO_EV,BAT_EXPO_MT,BAT_EXPO_PL,BAT_EXPO_RT,BAT_EXPO_SV,BAT_NO_MASKTAG,BII,CYCLE,GRB_FLAG,LII,NUM_PROCESSED,OBS_SEGMENT,ORIG_OBS_SEGMENT,ORIG_OBSID,ORIG_TARGET_ID,PI,PRNB,PROCESSING_VERSION,ROLL_ANGLE,SAA_FRACTION,SOFTWARE_VERSION,STOP_TIME,TARGET_ID,TDRSS_FLAG,UVOT_EXPO_BB,UVOT_EXPO_BL,UVOT_EXPO_GU,UVOT_EXPO_GV,UVOT_EXPO_M2,UVOT_EXPO_MG,UVOT_EXPO_UU,UVOT_EXPO_VV,UVOT_EXPO_W1,UVOT_EXPO_W2,UVOT_EXPO_WH,XRT_EXPO_IM,XRT_EXPO_LR,XRT_EXPO_PC,XRT_EXPO_PU,XRT_EXPO_WT,TRIG_TIME_MJD,mjd_utc
GRB 120107A                                                                     ,00020196001,246.27034,-69.62223,55936.6302546296,           57856,931.633,949.648,684.0,55947,0.0,35.99998,959.99882,995.9988,112 ,0.0,3000.0,0.0,998.4,684.0,3,-14.04733,0,Y,319.68249,10,1,1,00020196001,20196,Swift                       ,1,3.17.11                                                                         ,53.54752,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,55936.7452199074,20196,N,0.0,0.0,0.0,0.0,0.0,0.0,949.648,0.0,0.0,0.0,0.0,0.0,0.0,927.687,0.0,3.946,55936.6302546296,55936.6302546296
GRB130427a                                                                      ,00554620088,173.14658,27.71283,56452.1153819444,           58068,927.695,920.488,300.0,56463,0.0,164.20004,929.9994,1094.19944,112 ,0.0,384.0,0.0,190.4,300.0,2,72.51067,0,Y,206.46271,5,88,88,00554620088,554620,Swift                       ,1,3.17.15                                                                         ,301.04047,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56452.1314351852,554620,Y,0.0,0.0,0.0,0.0,262.727,0.0,0.0,0.0,0.0,657.761,0.0,0.0,0.0,927.695,0.0,0.0,56452.1153819444,56452.1153819444
GRB Discovered Elsewhere                                                        ,00020471001,111.55777,-9.49004,57045.7262962963,           57055,926.683,926.931,945.0,57056,58.07296,180.80064,929.99872,1110.79936,112 ,0.0,2976.0,0.0,1124.8,945.0,3,3.30041,0,Y,225.35389,5,1,1,00020471001,20471,Swift                       ,1,3.16.07                                                                         ,205.44201,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,57045.8655671296,20471,N,0.0,0.0,0.0,0.0,0.0,0.0,926.931,0.0,0.0,0.0,0.0,0.0,0.0,926.681,0.0,0.002,57045.7262962963,57045.7262962963
GRB090814b                                                                      ,00020107001,64.74418,60.60567,   55057.1478125,           57486,926.444,961.773,1466.0,55068,1336.47264,150.40138,2284.998,2435.39938,112 ,0.0,7056.0,0.0,2441.6,1466.0,3,7.33411,0,Y,145.84573,8,1,1,00020107001,20107,Swift                       ,1,3.17.03                                                                         ,82.69697,0.56397,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55057.2726388889,20107,N,0.0,0.0,0.0,0.0,0.0,0.0,514.167,0.0,0.0,447.606,0.0,0.0,0.0,900.074,0.0,26.37,55057.1478125,55057.1478125
GRB160314a                                                                      ,00679120003,112.73714,16.97222,57466.5277546296,           57476,926.402,924.492,939.0,57477,0.0,261.41052,929.98894,1191.39946,112 ,0.0,2400.0,0.0,1200.0,939.0,2,16.20822,0,Y,201.82524,6,3,3,00679120003,679120,Swift                       ,1,3.17.02                                                                         ,279.89861,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,57466.7706018519,679120,N,0.0,0.0,0.0,0.0,924.492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.342,0.0,0.06,57466.5277546296,57466.5277546296
GRB070920a                                                                      ,00291614001,100.99089,72.24937,54363.6195023148,           57223,925.176,0.0,961.0,54374,0.0,204.00046,949.19876,1153.19922,110 ,0.0,2856.0,1077.0,1153.6,961.0,3,25.17776,0,Y,142.60798,11,1,1,00291614001,291614,Swift                       ,1,3.16.09                                                                         ,102.01686,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54363.6352546296,291614,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925.176,0.0,0.0,54363.6195023148,54363.6195023148
GRB Discovered Elsewhere                                                        ,00020793001,175.83839,36.10737, 58217.971712963,           58232,925.05,919.914,930.0,58228,0.0,71.19804,939.99382,1011.19186,112 ,0.0,1016.0,0.0,1022.4,930.0,1,72.98917,0,Y,176.87057,10,1,1,00020793001,20793,Swift                       ,1,3.18.00                                                                         ,323.25204,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58218.1892361111,20793,N,0.0,0.0,0.0,0.0,0.0,0.0,919.914,0.0,0.0,0.0,0.0,0.0,0.0,925.05,0.0,0.0,58217.971712963,58217.971712963
GRB070227                                                                       ,00262347011,120.50319,-46.35945,54170.0222222222,           57192,923.74,921.745,969.0,54181,0.0,309.20066,929.99874,1239.1994,112 ,0.0,2464.0,0.0,1249.6,969.0,2,-8.26913,0,Y,261.28202,7,11,11,00262347011,262347,Swift                       ,1,3.16.09                                                                         ,229.92292,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54170.1588425926,262347,N,0.0,0.0,0.0,0.0,921.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.657,0.0,6.083,54170.0222222222,54170.0222222222
GRB051221a                                                                      ,00173780004,328.68727,16.88926,53727.0173726852,           57050,923.491,0.0,8700.0,53738,886.74348,5853.21579,1259.96323,7113.17902,110 ,0.0,21632.0,0.0,7200.0,8700.0,6,-28.57678,0,Y,73.53314,33,4,4,00173780004,173780,Swift                       ,1,3.16.07                                                                         ,227.27552,0.18253,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53728.9890740741,173780,N,0.0,491.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.139,0.0,138.352,53727.0173726852,53727.0173726852
GRB080701a                                                                      ,00315615001,45.77012,75.48874,54648.6571180556,           57309,922.429,1556.139,1612.0,54659,2085.59828,515.59986,1569.99842,2085.59828,112 ,0.0,6288.0,2170.0,2092.8,1612.0,6,14.72741,0,Y,131.02416,8,1,1,00315615001,315615,Swift                       ,1,3.17.01                                                                         ,128.98303,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54648.8038194444,315615,Y,0.0,0.0,0.0,0.0,0.0,0.0,519.485,0.0,466.461,570.193,0.0,0.0,0.0,922.429,0.0,0.0,54648.6571180556,54648.6571180556
"TOO (77.922, 6.596)                                                             ",00011508001,77.9217,6.59607,58701.8729050926,           58711,920.164,917.972,934.0,58712,0.0,173.40006,929.99856,1103.39862,112 ,0.0,2224.0,0.0,1112.0,934.0,2,-18.68632,0,Y,194.90076,4,1,1,00011508001,11508,Swift                       ,1,3.18.06                                                                         ,74.48046,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58701.9584259259,11508,N,0.0,0.0,0.0,0.0,0.0,0.0,917.972,0.0,0.0,0.0,0.0,0.0,0.0,920.164,0.0,0.0,58701.8729050926,58701.8729050926
GRB160625a                                                                      ,00701503003,176.96815,-65.06641,59320.7923842593,           59353,919.632,920.498,928.0,59331,0.0,155.59996,924.99936,1080.59932,112 ,0.0,3240.0,0.0,1083.2,928.0,3,-3.01707,0,Y,296.29419,7,3,3,00701503003,701503,Swift                       ,1,3.18.15                                                                         ,220.9092,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_18                   ,59320.8313194444,701503,N,0.0,0.0,0.0,0.0,0.0,0.0,920.498,0.0,0.0,0.0,0.0,0.0,0.0,917.669,0.0,1.963,59320.7923842593,59320.7923842593
"Burst (22.077, -11.894)                                                         ",00775553001,22.06436,-11.87992,58027.8492592593,           58037,919.247,913.647,938.0,58038,0.0,262.40008,924.99828,1187.39836,112 ,0.0,0.0,0.0,1200.0,938.0,0,-72.47388,0,Y,154.2521,4,1,1,00775553001,775553,Swift                       ,1,3.17.15                                                                         ,136.95074,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,58027.9877662037,775553,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.253,0.0,521.394,0.0,0.0,919.127,0.0,0.12,58027.8492592593,58027.8492592593
GRB200519a                                                                      ,00973140000,255.35437,-30.37923,58988.4599884259,           58998,915.121,983.751,3777.06,58999,0.0,202.8005,914.99944,1117.79994,112 ,1202.06,4104.0,0.0,2267.2,2575.0,5,7.12221,0,Y,353.38795,11,0,0,00973140000,973140,Swift                       ,1,3.18.11                                                                         ,117.5851,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58988.5243865741,973140,Y,39.531,0.0,49.781,0.0,39.531,0.0,289.327,49.185,39.542,39.531,437.323,2.589,0.0,0.0,0.0,912.532,58988.4599884259,58988.4599884259
GRB Discovered Elsewhere                                                        ,00020456001,72.17288,-19.10465,57020.6174074074,           58196,912.063,909.466,656.0,57031,758.5819,219.38368,919.99764,1139.38132,112 ,0.0,1152.0,0.0,1150.4,656.0,1,-35.3397,0,Y,217.95317,9,1,1,00020456001,20456,Swift                       ,1,3.17.16                                                                         ,212.36862,0.60326,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,57020.8037268519,20456,N,0.0,0.0,0.0,0.0,0.0,0.0,909.466,0.0,0.0,0.0,0.0,0.0,0.0,912.056,0.0,0.007,57020.6174074074,57020.6174074074
GRB060923b                                                                      ,00230702003,238.2099,-30.91547,54009.0965393518,           57178,906.864,998.446,1206.0,54020,0.0,1425.39163,1024.99343,2450.38506,112 ,0.0,7432.0,0.0,2486.4,1206.0,3,17.59717,0,Y,342.74664,16,3,3,00230702003,230702,Swift                       ,1,3.16.09                                                                         ,280.09013,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,54010.0010648148,230702,N,0.0,0.0,0.0,0.0,998.446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.605,0.0,302.259,54009.0965393518,54009.0965393518
GRB150811a                                                                      ,00651882005,291.32158,-15.37049,57246.9009837963,           57256,902.512,981.61,1003.0,57257,1310.39854,315.39816,995.00038,1310.39854,112 ,0.0,3912.0,0.0,1318.4,1003.0,3,-14.30862,0,Y,22.75546,4,5,5,00651882005,651882,Swift                       ,1,3.16.09                                                                         ,262.06232,1.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57246.9534259259,651882,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.61,0.0,0.0,902.512,0.0,0.0,57246.9009837963,57246.9009837963
GRB200512a                                                                      ,00971846000,7.39097,-2.20188,58981.8439236111,           58991,900.811,823.221,3926.02,58992,0.0,32.99924,909.99946,942.9987,112 ,1202.02,448.0,0.0,2100.8,2724.0,2,-64.52893,0,Y,110.13872,10,0,0,00971846000,971846,Swift                       ,1,3.18.11                                                                         ,62.02974,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58981.8728587963,971846,Y,59.324,0.0,0.0,0.0,39.553,0.0,289.338,49.107,39.553,39.542,306.804,2.589,0.0,744.663,0.0,153.559,58981.8439236111,58981.8439236111
GRB190611a                                                                      ,00907950000,324.75653,-56.07805,58645.7298611111,           58655,891.479,823.564,4456.153,58656,0.0,170.01038,910.00386,1080.01424,112 ,1202.153,1280.0,0.0,2310.4,3254.0,1,-45.23879,0,Y,339.08302,8,0,0,00907950000,907950,Swift                       ,1,3.18.06                                                                         ,97.03746,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58645.7941666667,907950,Y,39.487,0.0,0.0,0.0,39.52,0.0,289.294,49.163,39.542,138.397,228.161,5.078,0.0,867.51,0.0,18.891,58645.7298611111,58645.7298611111
GRB080330                                                                       ,00308041004,169.25313,30.64193,54558.4312615741,           57295,891.404,879.578,2700.0,54569,178.5932,680.71573,919.99433,1600.71006,112 ,0.0,1608.0,0.0,1620.8,2700.0,1,69.07418,0,Y,197.65326,16,4,4,00308041004,308041,Swift                       ,1,3.17.01                                                                         ,329.98887,0.01087,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54559.0242476852,308041,N,0.0,0.0,0.0,0.0,879.578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.404,0.0,0.0,54558.4312615741,54558.4312615741
"Burst (286.001, -0.143)                                                         ",00981957001,286.00059,-0.14286,59041.5728703704,           59051,890.245,880.802,903.0,59052,0.0,280.40016,894.99856,1175.39872,112 ,0.0,3536.0,0.0,1184.0,903.0,3,-2.86047,0,Y,34.23808,5,1,1,00981957001,981957,Swift                       ,1,3.18.12                                                                         ,347.02492,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_17                   ,    59041.613125,981957,N,0.0,0.0,0.0,0.0,0.0,0.0,873.741,0.0,0.0,7.061,0.0,0.0,0.0,890.08,0.0,0.165,59041.5728703704,59041.5728703704
GRB191019a                                                                      ,00930285007,340.0204,-17.36332,58959.9372222222,           58969,890.189,881.618,896.0,58970,0.0,64.40046,894.99894,959.3994,112 ,0.0,0.0,0.0,960.0,896.0,0,-58.18665,0,Y,43.87363,5,7,7,00930285007,930285,Swift                       ,1,3.18.11                                                                         ,53.45429,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58960.0063541667,930285,N,881.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.088,0.0,0.101,58959.9372222222,58959.9372222222
"Burst (319.659, -34.913)                                                        ",00655721000,319.70588,-34.8665,57280.8768518519,           57290,889.498,974.792,4227.132,57291,0.0,142.0002,899.99878,1041.99898,112 ,1202.132,1048.0,0.0,2363.2,3025.0,1,-44.31196,0,Y,9.51063,5,0,0,00655721000,655721,Swift                       ,1,3.16.09                                                                         ,231.8495,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57280.9402314815,655721,Y,39.531,0.0,0.0,0.0,39.531,0.0,441.085,48.788,27.207,39.498,339.152,2.589,0.0,647.058,0.0,239.851,57280.8768518519,57280.8768518519
GRB191019a                                                                      ,00930285008,340.02128,-17.36121,58959.8045717593,           58969,888.046,887.201,895.0,58970,0.0,64.79996,889.99942,954.79938,112 ,0.0,0.0,0.0,958.4,895.0,0,-58.18658,0,Y,43.87793,6,8,8,00930285008,930285,Swift                       ,1,3.18.11                                                                         ,52.46089,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58959.8801967593,930285,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.201,0.0,0.0,0.0,888.046,0.0,0.0,58959.8045717593,58959.8045717593
GRB111121a                                                                      ,00508161000,154.74253,-46.6353,55886.6740046296,           57924,887.386,976.291,4092.062,55897,0.0,67.38064,909.99942,977.38006,112 ,1202.062,4768.0,0.0,2099.2,2890.0,3,8.58556,0,Y,277.55035,8,0,0,00508161000,508161,Swift                       ,1,3.17.13                                                                         ,98.52052,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55886.7494560185,508161,Y,39.531,0.0,49.714,0.0,39.531,0.0,269.556,48.776,39.531,39.542,450.11,2.589,0.0,704.546,0.0,180.251,55886.6740046296,55886.6740046296
GRB120119a                                                                      ,00512035000,120.0233,-9.06793,55945.1587731481,           57946,886.947,973.071,3414.05,55956,1320.0,208.80018,2239.99862,2448.7988,112 ,662.05,8768.0,0.0,3364.8,2752.0,3,10.80644,0,Y,229.07754,11,0,0,00512035000,512035,Swift                       ,1,3.17.13                                                                         ,181.04952,0.58929,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   , 55945.246412037,512035,Y,59.313,0.0,49.781,0.0,59.313,0.0,77.263,70.026,239.293,59.269,358.813,2.589,0.0,551.407,0.0,332.951,55945.1587731481,55945.1587731481
GRB050117                                                                       ,00102861000,358.42825,65.94028, 53387.526099537,           56902,886.841,0.0,3843.054,53398,2194.65256,523.80767,2219.98786,2743.79552,110 ,602.054,9232.0,4080.0,4059.2,3241.0,3,3.72564,0,Y,117.08803,48,0,0,00102861000,102861,Swift                       ,1,3.16.06                                                                         ,233.75175,0.90465,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53387.8128819444,102861,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,197.133,0.0,678.774,10.834,53387.526099537,53387.526099537
GRB060124                                                                       ,00178750000,76.92136,69.72763,53759.6519791667,           57063,883.855,892.64,3894.077,53770,0.0,81.80014,899.99934,981.79948,112 ,602.077,4272.0,0.0,2099.2,3292.0,3,17.0292,0,Y,141.95012,11,0,0,00178750000,178750,Swift                       ,1,3.16.07                                                                         ,302.30026,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53759.6841782407,178750,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892.64,0.0,0.0,0.0,2.489,0.0,15.024,0.0,866.342,53759.6519791667,53759.6519791667
"Burst (80.088, 40.029)                                                          ",00709765000,80.10996,40.04171, 57624.962962963,           57634,882.861,958.639,4160.133,57635,952.20008,62.20066,889.99942,952.20008,112 ,1202.133,3944.0,0.0,2100.8,2958.0,2,1.71186,0,Y,167.86925,5,0,0,00709765000,709765,Swift                       ,1,3.17.06                                                                         ,91.89245,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57624.9888773148,709765,Y,39.553,0.0,49.758,0.0,39.52,0.0,269.545,39.542,19.782,49.24,451.699,2.589,0.0,774.75,0.0,105.522,57624.962962963,57624.962962963
GRB190106a                                                                      ,00882252005,29.83303,23.83906,58492.5358217593,           58502,882.713,876.664,889.0,58503,0.0,129.79596,884.99934,1014.7953,112 ,0.0,1016.0,0.0,1019.2,889.0,1,-36.46296,0,Y,142.32333,5,5,5,00882252005,882252,Swift                       ,1,3.18.04                                                                         ,259.00617,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58492.6024189815,882252,Y,0.0,0.0,0.0,0.0,322.9,0.0,0.0,0.0,0.0,553.764,0.0,0.0,0.0,882.567,0.0,0.146,58492.5358217593,58492.5358217593
GRB151114a                                                                      ,00663490006,120.89307,-60.96574,57344.4840046296,           57354,879.613,864.286,901.0,57355,0.0,419.59394,889.99808,1309.59202,112 ,0.0,2304.0,0.0,1316.8,901.0,2,-15.36473,0,Y,274.33815,7,6,6,00663490006,663490,Swift                       ,1,3.17.01                                                                         ,128.69947,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57344.9534143519,663490,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.286,0.0,0.0,879.613,0.0,0.0,57344.4840046296,57344.4840046296
"Burst (144.524, 46.476)                                                         ",00911102000,144.53828,46.52284,   58658.8490625,           58668,879.053,865.489,5304.143,58669,0.0,126.40062,884.99938,1011.4,112 ,1202.143,1000.0,0.0,3115.2,4102.0,1,47.56828,0,Y,172.5433,5,0,0,00911102000,911102,Swift                       ,1,3.18.06                                                                         ,258.69741,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58658.9271296296,911102,Y,0.0,0.0,0.0,0.0,199.773,0.0,107.152,209.019,199.773,0.0,149.772,5.078,0.0,866.676,0.0,7.299,58658.8490625,58658.8490625
GRB150314a                                                                      ,00634795004,126.57286,63.82659,57098.9207986111,           57108,872.668,871.358,881.0,57109,0.0,83.6,874.99944,958.59944,112 ,0.0,2880.0,0.0,961.6,881.0,3,34.54845,0,Y,152.2933,3,4,4,00634795004,634795,Swift                       ,1,3.16.08                                                                         ,311.61036,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57098.9572453704,634795,N,0.0,0.0,0.0,0.0,871.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.537,0.0,0.131,57098.9207986111,57098.9207986111
"Burst (227.534, -19.633)                                                        ",00656604001,227.55634,-19.63893,57290.5801041667,           57300,872.535,871.093,873.0,57301,149.9274,298.79998,874.99946,1173.79944,112 ,0.0,3488.0,0.0,1179.2,873.0,3,32.40557,0,Y,342.35247,6,1,1,00656604001,656604,Swift                       ,1,3.17.01                                                                         ,287.21168,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,57290.6308449074,656604,N,0.0,0.0,0.0,0.0,871.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,872.535,0.0,0.0,57290.5801041667,57290.5801041667
GRB050726                                                                       ,00147788006,200.0226,-32.0894,53584.0159837963,           57011,872.243,900.717,1022.0,53595,0.0,1592.78814,914.99832,2507.78646,112 ,0.0,6536.0,2432.0,2539.2,1022.0,3,30.39067,0,Y,309.9667,20,6,6,00147788006,147788,Swift                       ,1,3.16.06                                                                         ,297.39565,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53584.9655092593,147788,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900.717,0.0,0.0,0.0,0.0,0.0,803.595,0.0,68.648,53584.0159837963,53584.0159837963
GRB 120711B                                                                     ,00526270000,331.64382,60.00131,56119.1216666667,           57946,871.216,678.547,3566.11,56130,1692.74512,94.79996,2414.99876,2509.79872,112 ,1142.11,8960.0,0.0,3388.8,2424.0,3,3.44969,0,Y,103.66117,9,0,0,00526270000,526270,Swift                       ,1,3.17.13                                                                         ,37.31419,0.66168,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,56119.2592013889,526270,Y,39.542,0.0,0.0,0.0,59.291,0.0,59.302,59.313,59.236,211.302,190.561,2.589,0.0,762.201,0.0,106.426,56119.1216666667,56119.1216666667
GRB190718a                                                                      ,00915091005,336.59846,-41.19049,58686.8372685185,           58696,867.518,866.194,874.0,58697,0.0,143.20004,869.99928,1013.19932,110 ,0.0,2032.0,0.0,1014.4,874.0,2,-57.17444,0,Y,358.12458,4,5,5,00915091005,915091,Swift                       ,1,3.18.06                                                                         ,123.17219,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58686.8760416667,915091,N,0.0,0.0,0.0,0.0,866.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,867.518,0.0,0.0,58686.8372685185,58686.8372685185
GRB120804a                                                                      ,00529686002,233.91059,-28.75841, 56143.779849537,           57946,867.5,863.778,359.0,56154,0.0,276.80036,879.99776,1156.79812,112 ,0.0,1584.0,0.0,532.8,359.0,3,21.65371,0,Y,341.20728,7,2,2,00529686002,529686,Swift                       ,1,3.17.13                                                                         ,281.1323,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   , 56143.921724537,529686,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.778,0.0,0.0,0.0,0.0,867.5,0.0,0.0,56143.779849537,56143.779849537
GRB170405a                                                                      ,00745797000,219.83666,-25.25141,57848.7666898148,           57858,860.961,941.395,4266.057,57859,0.0,69.3998,869.99948,939.39928,112 ,1202.057,5664.0,0.0,2099.2,3064.0,3,31.52282,0,Y,331.70323,4,0,0,00745797000,745797,Swift                       ,1,3.17.11                                                                         ,124.15487,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57848.8002199074,745797,Y,39.63,0.0,0.0,0.0,39.531,0.0,269.545,48.644,39.531,39.542,464.972,2.589,0.0,368.565,0.0,489.807,57848.7666898148,57848.7666898148
GRB080721                                                                       ,00317508014,224.45103,-11.72195,54683.0159837963,           57310,859.958,849.8,939.0,54694,1486.4002,616.39388,870.00632,1486.4002,112 ,0.0,4440.0,1426.0,1502.4,939.0,3,40.51498,0,Y,345.36317,11,14,14,00317508014,317508,Swift                       ,1,3.17.01                                                                         ,294.55466,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54683.3200694444,317508,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.8,0.0,0.0,0.0,0.0,859.958,0.0,0.0,54683.0159837963,54683.0159837963
GRB111228a                                                                      ,00510649030,150.08975,18.27883,55945.1233912037,           57946,857.614,853.142,868.0,55956,0.0,324.00064,864.99866,1188.9993,112 ,0.0,3496.0,0.0,1196.8,868.0,4,49.76305,0,Y,216.36711,11,30,30,00510649030,510649,Swift                       ,1,3.17.13                                                                         ,119.13098,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,55945.9652662037,510649,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853.142,0.0,0.0,0.0,857.48,0.0,0.134,55945.1233912037,55945.1233912037
GRB100316d                                                                      ,00416135008,107.5473,-56.24614,55275.8583333333,           57566,854.698,850.66,887.0,55286,597.39946,154.6001,859.99882,1014.59892,112 ,0.0,2024.0,0.0,1020.8,887.0,2,-19.79804,0,Y,266.87734,6,8,8,00416135008,416135,Swift                       ,1,3.17.04                                                                         ,247.1447,0.60465,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55276.0287384259,416135,N,0.0,0.0,0.0,0.0,0.0,0.0,515.458,0.0,335.202,0.0,0.0,0.0,0.0,854.587,0.0,0.111,55275.8583333333,55275.8583333333
GRB060123                                                                       ,00020028006,179.74774,45.53048, 53764.707650463,           57059,853.203,825.638,427.0,53775,0.0,31.59988,859.99886,891.59874,112 ,0.0,400.0,0.0,398.4,427.0,1,68.84535,0,Y,149.05804,9,6,6,00020028006,20028,Swift                       ,1,3.16.07                                                                         ,69.74535,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_13                   ,53764.7839814815,20028,N,0.0,0.0,0.0,0.0,255.556,0.0,60.99,0.0,169.532,339.56,0.0,0.0,0.0,848.19,0.0,5.013,53764.707650463,53764.707650463
