gbm_TRIGGER_TIME,gbm_RA,gbm_DEC,gbm_T90,gbm_FLUX_BATSE_64,gbm_FLUENCE_BATSE,gbm_PFLX_COMP_EPEAK,gbm_mjd_utc,swift_NAME,swift_OBSID,swift_RA,swift_DEC,swift_START_TIME,swift_PROCESSING_DATE,swift_XRT_EXPOSURE,swift_UVOT_EXPOSURE,swift_BAT_EXPOSURE,swift_ARCHIVE_DATE,swift_AF_INSAA,swift_AF_INSLEW,swift_AF_ONSOURCE,swift_AF_TOTAL,swift_ATT_FLAG,swift_BAT_EXPO_EV,swift_BAT_EXPO_MT,swift_BAT_EXPO_PL,swift_BAT_EXPO_RT,swift_BAT_EXPO_SV,swift_BAT_NO_MASKTAG,swift_BII,swift_CYCLE,swift_GRB_FLAG,swift_LII,swift_NUM_PROCESSED,swift_OBS_SEGMENT,swift_ORIG_OBS_SEGMENT,swift_ORIG_OBSID,swift_ORIG_TARGET_ID,swift_PI,swift_PRNB,swift_PROCESSING_VERSION,swift_ROLL_ANGLE,swift_SAA_FRACTION,swift_SOFTWARE_VERSION,swift_STOP_TIME,swift_TARGET_ID,swift_TDRSS_FLAG,swift_UVOT_EXPO_BB,swift_UVOT_EXPO_BL,swift_UVOT_EXPO_GU,swift_UVOT_EXPO_GV,swift_UVOT_EXPO_M2,swift_UVOT_EXPO_MG,swift_UVOT_EXPO_UU,swift_UVOT_EXPO_VV,swift_UVOT_EXPO_W1,swift_UVOT_EXPO_W2,swift_UVOT_EXPO_WH,swift_XRT_EXPO_IM,swift_XRT_EXPO_LR,swift_XRT_EXPO_PC,swift_XRT_EXPO_PU,swift_XRT_EXPO_WT,swift_TRIG_TIME_MJD,swift_mjd_utc,time_diff_sec
58314.754919691,235.069,-0.925,0.704,5.9472,6.7518e-07,451.5406,58314.75449145026,"Burst (235.069, -0.925)                                                         ",00848048000,235.02876,-0.90224,58314.7440162037,           58324,2012.181,1878.641,8632.657,58325,2586.94518,189.60016,4395.00012,4584.60028,112 ,1440.657,17160.0,0.0,6686.4,7192.0,3,40.72022,0,Y,5.26388,9,0,0,00848048000,848048,Swift                       ,1,3.18.03                                                                         ,293.96673,0.54547,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,    58314.929375,848048,Y,199.773,0.0,0.0,0.0,199.773,0.0,199.773,199.784,199.773,530.11,349.655,0.3,0.0,1998.313,0.0,13.568,58314.7440162037,58314.7440162037,0.010475246555870399
58640.079951114,76.54,-0.68,0.224,47.693,1.4418e-06,2708.371,58640.07952287326,"Burst (297.508, -32.967)                                                        ",00906654002,297.50811,-32.96697,58639.4070833333,           58649,4975.915,4932.421,5002.0,58650,0.0,364.80004,4989.9982,5354.79824,112 ,0.0,10456.0,0.0,5366.4,5002.0,2,-25.90983,0,Y,7.41019,6,2,2,00906654002,906654,Swift                       ,1,3.18.06                                                                         ,108.40392,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58639.6197916667,906654,Y,899.337,0.0,0.0,0.0,0.0,0.0,57.835,644.753,899.757,1567.215,863.524,0.0,0.0,4975.915,0.0,0.0,58639.4070833333,58639.4070833333,0.6724395399578498
56832.422695549,23.16,-0.56,0.096,9.1197,1.5318e-07,290.5131,56832.42229045641,"Burst (317.173, -14.419)                                                        ",00602278003,317.14868,-14.42312,56831.3312268518,           58169,2483.792,2479.681,2503.0,56842,0.0,452.8002,2494.99812,2947.79832,112 ,0.0,8712.0,0.0,2955.2,2503.0,4,-36.81027,0,Y,34.87257,5,3,3,00602278003,602278,Swift                       ,1,3.17.16                                                                         ,71.04259,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56831.4968402778,602278,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2479.681,0.0,0.0,0.0,0.0,2483.736,0.0,0.056,56831.3312268518,56831.3312268518,1.091063604610099
55495.034214584,263.7,-0.37,0.256,7.474,3.2807e-07,452.4891,55495.03382106548,GRB101023a                                                                      ,00436981004,317.90736,-65.37757,55494.9992939815,           57617,6306.786,6469.628,6597.0,55505,1013.54456,795.38449,6504.99591,7300.3804,112 ,0.0,21648.0,7316.0,7329.6,6597.0,4,-38.86294,0,Y,328.91159,15,4,4,00436981004,436981,Swift                       ,1,3.17.06                                                                         ,239.15474,0.12375,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55495.7152777778,436981,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6469.628,0.0,0.0,0.0,0.0,6306.648,0.0,0.138,55494.9992939815,55494.9992939815,0.0345270839825389
55529.725987736,271.54,1.01,0.576,8.7222,5.7803e-07,877.6862,55529.72559421748,GRB 101129A                                                                     ,00020151001,155.94366,-17.61033,55530.1074537037,           57619,1416.363,1401.081,1434.0,55541,0.0,137.40058,1419.99934,1557.39992,112 ,0.0,4320.0,1550.0,1561.6,1434.0,3,32.70145,0,Y,260.06277,4,1,1,00020151001,20151,Swift                       ,1,3.17.06                                                                         ,120.01506,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,55530.1269444444,20151,N,0.0,0.0,0.0,0.0,0.0,0.0,488.758,423.554,0.0,0.0,488.769,0.0,0.0,1401.581,0.0,14.782,55530.1074537037,55530.1074537037,0.38185948621685384
57271.943603088,212.04,1.09,0.32,8.1087,1.8496e-07,589.1711,57271.94318642133,GRB Discovered Elsewhere                                                        ,00020552001,224.84316,-47.39112,57272.7676157407,           57282,448.332,445.829,466.0,57283,0.0,53.39998,454.99836,508.39834,112 ,0.0,1536.0,0.0,516.8,466.0,3,10.10488,0,Y,324.29252,5,1,1,00020552001,20552,Swift                       ,1,3.16.09                                                                         ,297.88355,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 57272.910474537,20552,N,0.0,0.0,0.0,0.0,0.0,0.0,445.829,0.0,0.0,0.0,0.0,0.0,0.0,448.332,0.0,0.0,57272.7676157407,57272.7676157407,0.8244293193638441
57943.333610873,310.04,2.2,1.856,6.2348,3.7796e-07,565.8079,57943.33318263226,GRB170705a                                                                      ,00760064005,191.70554,18.29648,   57943.0221875,           57953,4440.644,4393.86,4478.0,57954,835.99942,802.99983,4459.99637,5262.9962,112 ,0.0,5272.0,0.0,5283.2,4478.0,1,81.10451,0,Y,295.82904,11,5,5,00760064005,760064,Swift                       ,1,3.17.13                                                                         ,297.94651,0.15247,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,57943.9673032407,760064,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4393.86,0.0,0.0,4440.535,0.0,0.109,57943.0221875,57943.0221875,0.31099513226217823
58317.081766214,336.019,2.79,0.08,5.242,6.4836e-08,232.6574,58317.081337973264,"Burst (235.030, -0.933)                                                         ",00848048001,235.03043,-0.93299,   58314.8803125,           58324,14790.416,14788.148,14817.0,58325,57.65876,1455.38457,14969.99197,16425.37654,112 ,0.0,49032.0,0.0,16459.2,14817.0,3,40.69997,0,Y,5.23327,12,1,1,00848048001,848048,Swift                       ,1,3.18.03                                                                         ,293.99166,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58315.5414583333,848048,N,1416.737,0.0,0.0,0.0,3362.988,0.0,2592.647,1923.468,3692.762,1799.546,0.0,0.0,0.0,14790.416,0.0,0.0,58314.8803125,58314.8803125,2.2010254732667818
55363.77260296,342.91,3.09,0.192,4.241,1.365e-07,206.6331,55363.772209441486,GRB100614a                                                                      ,00424716004,263.49035,49.21728,55364.0347222222,           57585,11676.418,11632.182,11863.0,55375,3410.54306,1336.01391,11714.97933,13050.99324,112 ,0.0,37944.0,13082.0,13080.0,11863.0,3,32.55223,0,Y,75.95548,15,4,4,00424716004,424716,Swift                       ,1,3.17.04                                                                         ,5.70307,0.24755,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55365.0327314815,424716,N,0.0,0.0,0.0,0.0,0.0,0.0,11632.182,0.0,0.0,0.0,0.0,0.0,0.0,11676.384,0.0,0.034,55364.0347222222,55364.0347222222,0.26251278071140405
56081.439002938,198.794,4.326,0.384,6.4828,3.0536e-07,0.0,56081.438609419485,GRB120612a                                                                      ,00524128000,126.74289,-17.55129,56090.0760185185,           57946,18321.581,18032.467,22883.119,56101,886.32674,1375.03611,19119.96101,20494.99712,112 ,1202.119,61968.0,0.0,21496.0,21681.0,5,11.89125,0,Y,239.94238,15,0,0,00524128000,524128,Swift                       ,1,3.17.13                                                                         ,310.74568,0.04636,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,56090.6170833333,524128,Y,2717.165,0.0,0.0,0.0,2851.844,0.0,4114.539,2164.184,3182.059,1417.951,1584.725,2.589,0.0,18203.017,0.0,115.975,56090.0760185185,56090.0760185185,8.637409099013894
58731.985051952,234.48,3.12,0.704,6.9548,2.8081e-07,432.2994,58731.98462371126,GRB190829a                                                                      ,00922968011,44.56407,-8.9337,58732.1927662037,           58742,3509.554,3426.924,3540.0,58743,0.9268,659.80041,3529.99817,4189.79858,112 ,0.0,6232.0,0.0,4206.4,3540.0,2,-54.96477,0,Y,187.66664,9,11,11,00922968011,922968,Swift                       ,1,3.18.06                                                                         ,83.14272,0.00026,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58732.7817939815,922968,N,854.941,0.0,0.0,0.0,0.0,0.0,854.83,862.278,0.0,0.0,854.875,0.0,0.0,3509.523,0.0,0.031,58732.1927662037,58732.1927662037,0.2081424924399471
57622.671990857,272.129,3.584,0.04,50.4184,1.2631e-06,671.3044,57622.67157419033,GRB160816a                                                                      ,00020685009,322.44646,37.16785,57622.6867824074,           57633,2682.793,2678.904,2708.0,57633,115.54516,483.39998,2694.99754,3178.39752,112 ,0.0,6312.0,0.0,3188.8,2708.0,2,-10.16339,0,Y,84.33016,6,9,9,00020685009,20685,Swift                       ,1,3.17.06                                                                         ,347.48311,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57622.9216435185,20685,N,0.0,0.0,0.0,0.0,2678.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.793,0.0,0.0,57622.6867824074,57622.6867824074,0.015208217067993246
55250.109829935,104.5,3.7,0.256,7.486,3.0944e-07,1244.559,55250.10943641648,GRB100219a                                                                      ,00412982005,154.15555,-12.56664,55250.0388888889,           57563,9843.596,9835.891,10054.0,55261,593.3989,1657.39843,9879.99421,11537.39264,112 ,0.0,26968.0,0.0,11571.2,10054.0,5,35.3582,0,Y,254.48433,20,5,5,00412982005,412982,Swift                       ,1,3.17.04                                                                         ,160.62722,0.0334,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55251.0327893519,412982,N,0.0,0.0,0.0,0.0,9671.059,0.0,0.0,0.0,164.832,0.0,0.0,0.0,0.0,9843.31,0.0,0.286,55250.0388888889,55250.0388888889,0.07054752758267568
58692.271259866,356.69,5.43,0.832,5.1555,2.0804e-07,0.0,58692.27083162526,"Burst (126.481, -13.268)                                                        ",00916733000,149.56374,-26.92043,58691.8335069444,           58700,0.0,0.0,4137.466,58702,0.0,0.0,0.0,0.0,110 ,1191.466,3872.0,0.0,2100.8,2946.0,2,21.78431,0,Y,261.74821,6,0,0,00916733000,916733,Swift                       ,1,3.18.06                                                                         ,320.23674,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58691.9055439815,916733,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58691.8335069444,58691.8335069444,0.43732468086091103
56471.859742931,312.83,6.1,0.512,8.6419,2.9894e-07,943.4278,56471.85933783841,GRB130427a                                                                      ,00554620113,173.14465,27.71856,56471.5638773148,           58070,4891.988,4823.691,4514.0,56482,0.0,63.20088,4899.99568,4963.19656,112 ,0.0,0.0,0.0,4976.0,4514.0,0,72.50923,0,Y,206.4434,12,113,113,00554620113,554620,Swift                       ,1,3.17.15                                                                         ,277.09894,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56472.0665277778,554620,N,1220.086,0.0,0.0,0.0,0.0,0.0,1220.064,1163.421,0.0,0.0,1220.12,0.0,0.0,4891.988,0.0,0.0,56471.5638773148,56471.5638773148,0.29546052360819886
57983.137036799,297.22,6.35,0.576,5.5001,1.8742e-07,79.90772,57983.13660855826,GRB170822a                                                                      ,00768939000,94.3619,55.03304,57987.3723263889,           57997,4665.985,4387.605,8848.077,57998,0.0,140.4393,4704.55938,4844.99868,112 ,1202.077,10592.0,0.0,5841.6,7646.0,3,17.35559,0,Y,159.36256,6,0,0,00768939000,768939,Swift                       ,1,3.17.14                                                                         ,111.15986,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_12                   ,57987.4772800926,768939,Y,616.961,0.0,49.781,0.0,616.917,0.0,616.972,439.695,616.883,436.992,993.404,2.589,0.0,4628.479,0.0,34.917,57987.3723263889,57987.3723263889,4.235717830633803
56102.308626613,4.773,7.167,0.64,48.9318,2.5545e-06,4231.105,56102.30823309448,GRB120624b                                                                      ,00525068000,186.76204,9.43302, 56102.919212963,           57869,0.0,0.0,3092.077,56113,0.0,0.0,0.0,0.0,110 ,1202.077,4360.0,0.0,2099.2,1890.0,5,71.3913,0,Y,283.76216,5,0,23,00032463023,32463,Swift                       ,1,3.17.11                                                                         ,288.55236,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,56102.9871296296,525068,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56102.919212963,56102.919212963,0.610979868521099
54816.530555485,129.2,7.6,0.768,16.6573,9.4643e-07,1399.93,54816.53017354055,GRB081210                                                                       ,00337073010,70.46229,-11.28575,54816.9993055556,           57352,5472.347,5674.021,5885.0,54827,3697.57306,848.17729,5714.99197,6563.16926,112 ,0.0,19840.0,0.0,6603.2,5885.0,3,-33.83886,0,Y,208.41504,17,10,10,00337073010,337073,Swift                       ,1,3.17.01                                                                         ,213.12928,0.55993,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54817.9835416667,337073,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5674.021,0.0,0.0,0.0,5424.128,0.0,48.219,54816.9993055556,54816.9993055556,0.46913201504503377
54868.619932531,156.2,8.8,0.32,6.5781,2.6144e-07,467.5235,54868.619539012485,GRB090201                                                                       ,00341749008,92.05842,-46.5986,54869.0138888889,           57380,15375.026,15370.039,15625.0,54880,3411.19806,732.20824,15419.98385,16152.19208,112 ,0.0,48512.0,0.0,16188.8,15625.0,3,-26.4807,0,Y,253.99009,16,8,8,00341749008,341749,Swift                       ,1,3.17.01                                                                         ,221.95457,0.21304,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_0                    ,54869.9825115741,341749,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15370.039,0.0,0.0,0.0,15375.026,0.0,0.0,54869.0138888889,54869.0138888889,0.394349876412889
57606.584009497,274.477,10.607,1.664,8.3721,1.0706e-06,179.1803,57606.58359283033,GRB160804a                                                                      ,00707231003,221.56749,9.99761,57607.1305324074,           57617,4953.293,4917.825,5004.0,57618,290.87256,1058.59983,4969.99661,6028.59644,112 ,0.0,11808.0,0.0,6057.6,5004.0,2,57.98385,0,Y,6.09365,12,3,3,00707231003,707231,Swift                       ,1,3.17.06                                                                         ,285.26155,0.02817,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_2                    ,57607.7303935185,707231,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.825,0.0,0.0,4953.293,0.0,0.0,57607.1305324074,57607.1305324074,0.5469395770705887
57777.528113792,10.85,11.02,0.448,5.0813,7.3326e-08,373.3887,57777.527685551264,GRB161219b                                                                      ,00727541030,91.68215,-26.78472,57776.5305208333,           57786,4831.888,4767.126,4702.0,57787,173.6177,652.36321,4849.99631,5502.35952,112 ,0.0,7360.0,0.0,5523.2,4702.0,2,-21.06916,0,Y,233.12817,13,30,30,00727541030,727541,Swift                       ,1,3.17.10                                                                         ,209.59704,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_3                    ,57776.8991319444,727541,N,1575.744,0.0,0.0,0.0,0.0,0.0,1595.68,0.0,1595.702,0.0,0.0,0.0,0.0,4831.888,0.0,0.0,57776.5305208333,57776.5305208333,0.9971647179627325
56342.625855853,211.6,12.22,1.536,4.1586,1.388e-07,321.3014,56342.62545076041,GRB130216a                                                                      ,00548927001,67.88098,14.67771,56343.5971990741,           58061,8103.711,8088.728,8135.0,56354,8691.79692,566.82241,8124.97451,8691.79692,112 ,0.0,26016.0,0.0,8702.4,8135.0,5,-22.21077,0,Y,181.81954,8,1,1,00548927001,548927,Swift                       ,1,3.17.15                                                                         ,252.15034,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56343.9609143519,548927,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8088.728,0.0,0.0,0.0,0.0,8103.595,0.0,0.116,56343.5971990741,56343.5971990741,0.9717483136919327
57817.256328523,38.66,12.09,0.448,16.3884,6.5983e-07,390.6323,57817.25590028226,GRB161219b                                                                      ,00727541045,91.68109,-26.75342,57816.2483449074,           57826,2648.905,2608.911,0.0,57827,0.0,650.60026,2654.99804,3305.5983,112 ,0.0,6592.0,0.0,3318.4,0.0,2,-21.059,0,Y,233.09644,5,45,45,00727541045,727541,Swift                       ,1,3.17.11                                                                         ,246.6955,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,57816.4518287037,727541,N,304.233,0.0,0.0,0.0,0.0,0.0,621.275,130.1,1553.303,0.0,0.0,0.0,0.0,2648.905,0.0,0.0,57816.2483449074,57816.2483449074,1.0075553748611128
58212.847587482,101.66,12.56,0.544,5.3835,1.2202e-07,79.24372,58212.84715924126,GRB180404a                                                                      ,00821881002,83.49596,-37.16745,58213.0194097222,           58232,4465.15,4414.426,4502.0,58224,417.59946,659.78227,4484.99659,5144.77886,112 ,0.0,10328.0,0.0,5163.2,4502.0,2,-30.70556,0,Y,241.95983,13,2,2,00821881002,821881,Swift                       ,1,3.18.00                                                                         ,281.64651,0.05686,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58213.9953240741,821881,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.426,0.0,0.0,4464.929,0.0,0.221,58213.0194097222,58213.0194097222,0.17225048093678197
57981.599351331,350.841,12.853,1.6,12.5228,8.3975e-07,1249.177,57981.59892309026,"Burst (201.057, -5.491)                                                         ",00767563001,201.03009,-5.44027,57978.2315277778,           57988,15292.707,15194.89,15403.0,57989,0.0,1466.99841,15364.99123,16831.98964,112 ,0.0,33104.0,0.0,16872.0,15403.0,3,56.48641,0,Y,317.77921,17,1,1,00767563001,767563,Swift                       ,1,3.17.14                                                                         ,290.13764,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_12                   ,57979.0587615741,767563,Y,0.0,0.0,0.0,0.0,1245.197,0.0,826.024,3063.908,1799.535,8260.226,0.0,0.0,0.0,15292.707,0.0,0.0,57978.2315277778,57978.2315277778,3.3673953124598484
55233.562562387,47.1617,13.1579,0.176,12.821,3.3641e-07,668.7704,55233.562168868484,GRB 100206A                                                                     ,00411412000,47.13049,13.16931,55233.5515393519,           57562,40845.396,39867.456,44990.073,55244,23371.63136,2941.98198,45239.99012,48181.9721,112 ,1202.073,142224.0,0.0,49137.6,43788.0,6,-37.75185,0,Y,166.83664,16,0,0,00411412000,411412,Swift                       ,1,3.17.04                                                                         ,254.2606,0.46946,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55234.7596759259,411412,Y,4844.07,0.0,49.769,0.0,8296.976,0.0,8514.943,4169.087,9321.901,3976.761,693.949,5.078,0.0,40531.745,0.0,308.573,55233.5515393519,55233.5515393519,0.01062951658241218
57266.924125821,16.34,13.52,0.256,5.1683,1.0061e-07,228.2634,57266.92370915433,"Burst (183.586, 25.039)                                                         ",00654042000,330.62852,42.27736,57266.6324884259,           57276,0.0,0.0,3456.642,57277,0.0,0.0,0.0,0.0,110 ,976.642,2184.0,0.0,2099.2,2480.0,2,-10.41816,0,Y,92.55834,7,0,1,07000046001,7000046,Swift                       ,1,3.16.09                                                                         ,355.88482,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   ,57266.7094791667,654042,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57266.6324884259,57266.6324884259,0.2912207284316537
55359.544695093,63.53,13.74,0.576,5.2734,6.055e-07,625.6821,55359.54430157448,GRB091127                                                                       ,00377179061,36.59862,-18.96868,55357.7770833333,           57584,2535.717,2530.93,2636.0,55368,356.39924,440.7999,2544.99734,2985.79724,112 ,0.0,0.0,3038.0,3000.0,2636.0,0,-66.73126,0,Y,197.45107,9,61,61,00377179061,377179,Swift                       ,1,3.17.04                                                                         ,55.02467,0.10805,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    ,55358.0211458333,377179,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2530.93,0.0,0.0,0.0,2535.717,0.0,0.0,55357.7770833333,55357.7770833333,1.7672182411843096
56547.357615692,47.5906,13.9955,0.512,8.5337,4.0674e-07,890.8319,56547.35721059941,GRB 130912A                                                                     ,00570465000,47.5708,13.95035,56547.3465856481,           58077,16168.716,16468.852,20738.12,56558,0.0,918.60123,16884.99499,17803.59622,112 ,1202.12,52496.0,0.0,18729.6,19536.0,4,-36.8764,0,Y,166.63067,13,0,0,00570465000,570465,Swift                       ,1,3.17.15                                                                         ,76.53334,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_14                   ,56547.7792361111,570465,Y,1937.447,0.0,49.769,0.0,2971.111,0.0,3969.667,1427.318,3897.666,1417.94,797.934,5.078,0.0,15639.114,0.0,524.524,56547.3465856481,56547.3465856481,0.01062495131191099
57790.452751111,212.79,14.48,1.168,33.0444,5.1375e-06,428.5928,57790.45232287026,GRB161219b                                                                      ,00727541035,91.68165,-26.7885,57790.3388541667,           57800,4491.634,3986.608,4522.0,57801,0.0,759.16218,4504.9963,5264.15848,112 ,0.0,10512.0,0.0,5281.6,4522.0,2,-21.07092,0,Y,233.1318,7,35,35,00727541035,727541,Swift                       ,1,3.17.11                                                                         ,224.31077,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_6                    ,   57790.6484375,727541,N,1276.474,0.0,0.0,0.0,0.0,0.0,1355.095,0.0,1355.039,0.0,0.0,0.0,0.0,4491.633,0.0,0.001,57790.3388541667,57790.3388541667,0.11346870355919236
56212.723800769,33.42,14.58,0.448,6.2917,4.8738e-07,703.4066,56212.72339567641,GRB121011a                                                                      ,00535764003,260.19917,41.11808, 56213.323599537,           57930,5931.395,5801.793,5965.0,56224,0.0,456.38291,5944.99673,6401.37964,112 ,0.0,18528.0,0.0,6420.8,5965.0,3,33.9296,0,Y,66.01607,6,3,3,00535764003,535764,Swift                       ,1,3.17.13                                                                         ,248.06026,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_10                   ,56213.7621064815,535764,Y,480.881,0.0,0.0,0.0,1462.457,0.0,480.914,480.87,964.818,1931.853,0.0,0.0,0.0,5931.395,0.0,0.0,56213.323599537,56213.323599537,0.6002038605874986
57178.782164765,217.86,14.71,0.176,4.1647,4.7403e-08,149.568,57178.781759672405,GRB150607A                                                                      ,00642620000,140.07491,68.45137,57180.3189930556,           57190,2981.214,3795.147,8325.725,57191,0.0,256.59984,4009.99882,4266.59866,112 ,1389.725,4592.0,0.0,5224.0,6936.0,2,38.44898,0,Y,144.86255,8,0,0,00642620000,642620,Swift                       ,1,3.16.09                                                                         ,255.18228,0.0,Hea_21Dec2012_V6.13_Swift_Rel4.0(Bld29)_14Dec2012_SDCpatch_15                   , 57180.423599537,642620,Y,373.784,0.0,49.781,0.0,357.93,0.0,607.77,463.482,357.919,577.507,1006.974,5.078,0.0,2915.618,0.0,60.518,57180.3189930556,57180.3189930556,1.537233383191051
58688.030518429,170.35,15.15,0.08,4.3505,1.1132e-07,549.8489,58688.03009018826,GRB190719c                                                                      ,00915381005,240.15149,12.99136,58688.0851157407,           58698,4042.82,4038.688,4090.0,58699,0.0,951.60013,4059.99563,5011.59576,112 ,0.0,14160.0,0.0,5036.8,4090.0,4,43.68565,0,Y,24.88025,11,5,5,00915381005,915381,Swift                       ,1,3.18.06                                                                         ,305.05405,0.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_16                   ,58688.9711458333,915381,N,0.0,0.0,0.0,0.0,0.0,0.0,4038.688,0.0,0.0,0.0,0.0,0.0,0.0,4042.698,0.0,0.122,58688.0851157407,58688.0851157407,0.05502555244311225
54999.208316848,78.89,15.65,0.192,9.744,3.5905e-07,572.3456,54999.207923329486,GRB090531a                                                                      ,00353627002,178.63588,7.79074,54998.9993055556,           57436,19792.632,19874.202,20198.0,55009,10065.54306,2349.20538,19999.98998,22349.19536,112 ,0.0,65560.0,0.0,22385.6,20198.0,7,66.42723,0,Y,265.43428,19,2,2,00353627002,353627,Swift                       ,1,3.17.02                                                                         ,300.97411,0.439,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_1                    , 55000.013599537,353627,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19874.202,0.0,0.0,0.0,0.0,19792.632,0.0,0.0,54998.9993055556,54998.9993055556,0.20861777388927294
58327.881931861,222.078,15.942,0.832,8.743,5.1671e-07,476.6246,58327.88150362026,GRB180728a                                                                      ,00850471000,253.53939,-54.00985,58327.7175810185,           58337,13842.007,13528.546,18699.08,58338,14853.59556,978.60015,13874.99541,14853.59556,112 ,962.08,46304.0,0.0,16971.2,17737.0,4,-6.47898,0,Y,333.97354,12,0,0,00850471000,850471,Swift                       ,1,3.18.03                                                                         ,251.62799,1.0,Hea_27Jul2015_V6.17_Swift_Rel4.5(Bld34)_27Jul2015_SDCpatch_15                   ,58328.1668171296,850471,Y,1474.837,0.0,0.0,0.0,2540.926,0.0,2353.995,1407.194,3471.972,1378.497,901.125,2.589,0.0,11855.571,0.0,1983.847,58327.7175810185,58327.7175810185,0.16392260175780393
