filename,model,population,alpha,alpha_value,series,compact_object,eos,spin_assumption,n_redshift_points,z_min,z_max
no_tides_pericirc_A3_0_BNS.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A3_0_NSBH_uncut.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A3_0_NSBH_DD2_fixed_chi_0.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A3_0_NSBH_DD2_uniform_chi_0_1.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A3_0_NSBH_SFHo_fixed_chi_0.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A3_0_NSBH_SFHo_uniform_chi_0_1.csv,NTC,no_tides_pericirc,A3_0,3.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_BNS.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_NSBH_uncut.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_NSBH_DD2_fixed_chi_0.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_NSBH_DD2_uniform_chi_0_1.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_NSBH_SFHo_fixed_chi_0.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
no_tides_pericirc_A5_0_NSBH_SFHo_uniform_chi_0_1.csv,NTC,no_tides_pericirc,A5_0,5.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_BNS.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_NSBH_uncut.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_NSBH_DD2_fixed_chi_0.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_NSBH_DD2_uniform_chi_0_1.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_NSBH_SFHo_fixed_chi_0.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A0_5_NSBH_SFHo_uniform_chi_0_1.csv,QCBSE,qcbse,A0_5,5.000000000000e-01,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_BNS.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_NSBH_uncut.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_NSBH_DD2_fixed_chi_0.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_NSBH_DD2_uniform_chi_0_1.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_NSBH_SFHo_fixed_chi_0.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A1_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBSE,qcbse,A1_0,1.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_BNS.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_NSBH_uncut.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_NSBH_DD2_fixed_chi_0.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_NSBH_DD2_uniform_chi_0_1.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_NSBH_SFHo_fixed_chi_0.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A3_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBSE,qcbse,A3_0,3.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_BNS.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_NSBH_uncut.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_NSBH_DD2_fixed_chi_0.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_NSBH_DD2_uniform_chi_0_1.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_NSBH_SFHo_fixed_chi_0.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qcbse_A5_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBSE,qcbse,A5_0,5.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_BNS.csv,QHE,qhe,A0_5,5.000000000000e-01,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_NSBH_uncut.csv,QHE,qhe,A0_5,5.000000000000e-01,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_NSBH_DD2_fixed_chi_0.csv,QHE,qhe,A0_5,5.000000000000e-01,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_NSBH_DD2_uniform_chi_0_1.csv,QHE,qhe,A0_5,5.000000000000e-01,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_NSBH_SFHo_fixed_chi_0.csv,QHE,qhe,A0_5,5.000000000000e-01,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A0_5_NSBH_SFHo_uniform_chi_0_1.csv,QHE,qhe,A0_5,5.000000000000e-01,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_BNS.csv,QHE,qhe,A1_0,1.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_NSBH_uncut.csv,QHE,qhe,A1_0,1.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_NSBH_DD2_fixed_chi_0.csv,QHE,qhe,A1_0,1.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_NSBH_DD2_uniform_chi_0_1.csv,QHE,qhe,A1_0,1.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_NSBH_SFHo_fixed_chi_0.csv,QHE,qhe,A1_0,1.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A1_0_NSBH_SFHo_uniform_chi_0_1.csv,QHE,qhe,A1_0,1.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_BNS.csv,QHE,qhe,A3_0,3.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_NSBH_uncut.csv,QHE,qhe,A3_0,3.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_NSBH_DD2_fixed_chi_0.csv,QHE,qhe,A3_0,3.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_NSBH_DD2_uniform_chi_0_1.csv,QHE,qhe,A3_0,3.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_NSBH_SFHo_fixed_chi_0.csv,QHE,qhe,A3_0,3.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A3_0_NSBH_SFHo_uniform_chi_0_1.csv,QHE,qhe,A3_0,3.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_BNS.csv,QHE,qhe,A5_0,5.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_NSBH_uncut.csv,QHE,qhe,A5_0,5.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_NSBH_DD2_fixed_chi_0.csv,QHE,qhe,A5_0,5.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_NSBH_DD2_uniform_chi_0_1.csv,QHE,qhe,A5_0,5.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_NSBH_SFHo_fixed_chi_0.csv,QHE,qhe,A5_0,5.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
qhe_A5_0_NSBH_SFHo_uniform_chi_0_1.csv,QHE,qhe,A5_0,5.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_BNS.csv,QCBB,rad,A0_5,5.000000000000e-01,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_NSBH_uncut.csv,QCBB,rad,A0_5,5.000000000000e-01,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_NSBH_DD2_fixed_chi_0.csv,QCBB,rad,A0_5,5.000000000000e-01,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_NSBH_DD2_uniform_chi_0_1.csv,QCBB,rad,A0_5,5.000000000000e-01,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_NSBH_SFHo_fixed_chi_0.csv,QCBB,rad,A0_5,5.000000000000e-01,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A0_5_NSBH_SFHo_uniform_chi_0_1.csv,QCBB,rad,A0_5,5.000000000000e-01,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_BNS.csv,QCBB,rad,A1_0,1.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_NSBH_uncut.csv,QCBB,rad,A1_0,1.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_NSBH_DD2_fixed_chi_0.csv,QCBB,rad,A1_0,1.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_NSBH_DD2_uniform_chi_0_1.csv,QCBB,rad,A1_0,1.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_NSBH_SFHo_fixed_chi_0.csv,QCBB,rad,A1_0,1.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A1_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBB,rad,A1_0,1.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_BNS.csv,QCBB,rad,A3_0,3.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_NSBH_uncut.csv,QCBB,rad,A3_0,3.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_NSBH_DD2_fixed_chi_0.csv,QCBB,rad,A3_0,3.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_NSBH_DD2_uniform_chi_0_1.csv,QCBB,rad,A3_0,3.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_NSBH_SFHo_fixed_chi_0.csv,QCBB,rad,A3_0,3.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A3_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBB,rad,A3_0,3.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_BNS.csv,QCBB,rad,A5_0,5.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_NSBH_uncut.csv,QCBB,rad,A5_0,5.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_NSBH_DD2_fixed_chi_0.csv,QCBB,rad,A5_0,5.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_NSBH_DD2_uniform_chi_0_1.csv,QCBB,rad,A5_0,5.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_NSBH_SFHo_fixed_chi_0.csv,QCBB,rad,A5_0,5.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
rad_A5_0_NSBH_SFHo_uniform_chi_0_1.csv,QCBB,rad,A5_0,5.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_BNS.csv,LX,xuli,A0_5,5.000000000000e-01,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_NSBH_uncut.csv,LX,xuli,A0_5,5.000000000000e-01,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_NSBH_DD2_fixed_chi_0.csv,LX,xuli,A0_5,5.000000000000e-01,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_NSBH_DD2_uniform_chi_0_1.csv,LX,xuli,A0_5,5.000000000000e-01,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_NSBH_SFHo_fixed_chi_0.csv,LX,xuli,A0_5,5.000000000000e-01,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A0_5_NSBH_SFHo_uniform_chi_0_1.csv,LX,xuli,A0_5,5.000000000000e-01,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_BNS.csv,LX,xuli,A1_0,1.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_NSBH_uncut.csv,LX,xuli,A1_0,1.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_NSBH_DD2_fixed_chi_0.csv,LX,xuli,A1_0,1.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_NSBH_DD2_uniform_chi_0_1.csv,LX,xuli,A1_0,1.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_NSBH_SFHo_fixed_chi_0.csv,LX,xuli,A1_0,1.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A1_0_NSBH_SFHo_uniform_chi_0_1.csv,LX,xuli,A1_0,1.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_BNS.csv,LX,xuli,A3_0,3.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_NSBH_uncut.csv,LX,xuli,A3_0,3.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_NSBH_DD2_fixed_chi_0.csv,LX,xuli,A3_0,3.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_NSBH_DD2_uniform_chi_0_1.csv,LX,xuli,A3_0,3.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_NSBH_SFHo_fixed_chi_0.csv,LX,xuli,A3_0,3.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A3_0_NSBH_SFHo_uniform_chi_0_1.csv,LX,xuli,A3_0,3.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_BNS.csv,LX,xuli,A5_0,5.000000000000e+00,BNS,BNS,,,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_NSBH_uncut.csv,LX,xuli,A5_0,5.000000000000e+00,NSBH,NSBH,,uncut,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_NSBH_DD2_fixed_chi_0.csv,LX,xuli,A5_0,5.000000000000e+00,NSBH DD2 fixed chi,NSBH,DD2,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_NSBH_DD2_uniform_chi_0_1.csv,LX,xuli,A5_0,5.000000000000e+00,NSBH DD2 uniform chi,NSBH,DD2,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_NSBH_SFHo_fixed_chi_0.csv,LX,xuli,A5_0,5.000000000000e+00,NSBH SFHo fixed chi,NSBH,SFHo,fixed_chi_0,750,1.000000000000e-02,1.499000000000e+01
xuli_A5_0_NSBH_SFHo_uniform_chi_0_1.csv,LX,xuli,A5_0,5.000000000000e+00,NSBH SFHo uniform chi,NSBH,SFHo,uniform_chi_0_1,750,1.000000000000e-02,1.499000000000e+01
